id,title,done
4230,fixture-task-04230,true
4231,fixture-task-04231,false
4232,fixture-task-04232,false
4233,fixture-task-04233,true
4234,fixture-task-04234,false
4235,fixture-task-04235,false
4236,fixture-task-04236,true
4237,fixture-task-04237,false
4238,fixture-task-04238,false
4239,fixture-task-04239,true
4240,fixture-task-04240,false
4241,fixture-task-04241,false
4242,fixture-task-04242,true
4243,fixture-task-04243,false
4244,fixture-task-04244,false
4245,fixture-task-04245,true
4246,fixture-task-04246,false
4247,fixture-task-04247,false
4248,fixture-task-04248,true
4249,fixture-task-04249,false
4250,fixture-task-04250,false
4251,fixture-task-04251,true
4252,fixture-task-04252,false
4253,fixture-task-04253,false
4254,fixture-task-04254,true
4255,fixture-task-04255,false
4256,fixture-task-04256,false
4257,fixture-task-04257,true
4258,fixture-task-04258,false
4259,fixture-task-04259,false
4260,fixture-task-04260,true
4261,fixture-task-04261,false
4262,fixture-task-04262,false
4263,fixture-task-04263,true
4264,fixture-task-04264,false
4265,fixture-task-04265,false
4266,fixture-task-04266,true
4267,fixture-task-04267,false
4268,fixture-task-04268,false
4269,fixture-task-04269,true
4270,fixture-task-04270,false
4271,fixture-task-04271,false
4272,fixture-task-04272,true
4273,fixture-task-04273,false
4274,fixture-task-04274,false
4275,fixture-task-04275,true
4276,fixture-task-04276,false
4277,fixture-task-04277,false
4278,fixture-task-04278,true
4279,fixture-task-04279,false
4280,fixture-task-04280,false
4281,fixture-task-04281,true
4282,fixture-task-04282,false
4283,fixture-task-04283,false
4284,fixture-task-04284,true
4285,fixture-task-04285,false
4286,fixture-task-04286,false
4287,fixture-task-04287,true
4288,fixture-task-04288,false
4289,fixture-task-04289,false
4290,fixture-task-04290,true
4291,fixture-task-04291,false
4292,fixture-task-04292,false
4293,fixture-task-04293,true
4294,fixture-task-04294,false
4295,fixture-task-04295,false
4296,fixture-task-04296,true
4297,fixture-task-04297,false
4298,fixture-task-04298,false
4299,fixture-task-04299,true
4300,fixture-task-04300,false
4301,fixture-task-04301,false
4302,fixture-task-04302,true
4303,fixture-task-04303,false
4304,fixture-task-04304,false
4305,fixture-task-04305,true
4306,fixture-task-04306,false
4307,fixture-task-04307,false
4308,fixture-task-04308,true
4309,fixture-task-04309,false
4310,fixture-task-04310,false
4311,fixture-task-04311,true
4312,fixture-task-04312,false
4313,fixture-task-04313,false
4314,fixture-task-04314,true
4315,fixture-task-04315,false
4316,fixture-task-04316,false
4317,fixture-task-04317,true
4318,fixture-task-04318,false
4319,fixture-task-04319,false
4320,fixture-task-04320,true
4321,fixture-task-04321,false
4322,fixture-task-04322,false
4323,fixture-task-04323,true
4324,fixture-task-04324,false
4325,fixture-task-04325,false
4326,fixture-task-04326,true
4327,fixture-task-04327,false
4328,fixture-task-04328,false
4329,fixture-task-04329,true
4330,fixture-task-04330,false
4331,fixture-task-04331,false
4332,fixture-task-04332,true
4333,fixture-task-04333,false
4334,fixture-task-04334,false
4335,fixture-task-04335,true
4336,fixture-task-04336,false
4337,fixture-task-04337,false
4338,fixture-task-04338,true
4339,fixture-task-04339,false
4340,fixture-task-04340,false
4341,fixture-task-04341,true
4342,fixture-task-04342,false
4343,fixture-task-04343,false
4344,fixture-task-04344,true
4345,fixture-task-04345,false
4346,fixture-task-04346,false
4347,fixture-task-04347,true
4348,fixture-task-04348,false
4349,fixture-task-04349,false
4350,fixture-task-04350,true
4351,fixture-task-04351,false
4352,fixture-task-04352,false
4353,fixture-task-04353,true
4354,fixture-task-04354,false
4355,fixture-task-04355,false
4356,fixture-task-04356,true
4357,fixture-task-04357,false
4358,fixture-task-04358,false
4359,fixture-task-04359,true
4360,fixture-task-04360,false
4361,fixture-task-04361,false
4362,fixture-task-04362,true
4363,fixture-task-04363,false
4364,fixture-task-04364,false
4365,fixture-task-04365,true
4366,fixture-task-04366,false
4367,fixture-task-04367,false
4368,fixture-task-04368,true
4369,fixture-task-04369,false
4370,fixture-task-04370,false
4371,fixture-task-04371,true
4372,fixture-task-04372,false
4373,fixture-task-04373,false
4374,fixture-task-04374,true
4375,fixture-task-04375,false
4376,fixture-task-04376,false
4377,fixture-task-04377,true
4378,fixture-task-04378,false
4379,fixture-task-04379,false
4380,fixture-task-04380,true
4381,fixture-task-04381,false
4382,fixture-task-04382,false
4383,fixture-task-04383,true
4384,fixture-task-04384,false
4385,fixture-task-04385,false
4386,fixture-task-04386,true
4387,fixture-task-04387,false
4388,fixture-task-04388,false
4389,fixture-task-04389,true
4390,fixture-task-04390,false
4391,fixture-task-04391,false
4392,fixture-task-04392,true
4393,fixture-task-04393,false
4394,fixture-task-04394,false
4395,fixture-task-04395,true
4396,fixture-task-04396,false
4397,fixture-task-04397,false
4398,fixture-task-04398,true
4399,fixture-task-04399,false
4400,fixture-task-04400,false
4401,fixture-task-04401,true
4402,fixture-task-04402,false
4403,fixture-task-04403,false
4404,fixture-task-04404,true
4405,fixture-task-04405,false
4406,fixture-task-04406,false
4407,fixture-task-04407,true
4408,fixture-task-04408,false
4409,fixture-task-04409,false
4410,fixture-task-04410,true
4411,fixture-task-04411,false
4412,fixture-task-04412,false
4413,fixture-task-04413,true
4414,fixture-task-04414,false
4415,fixture-task-04415,false
4416,fixture-task-04416,true
4417,fixture-task-04417,false
4418,fixture-task-04418,false
4419,fixture-task-04419,true
4420,fixture-task-04420,false
4421,fixture-task-04421,false
4422,fixture-task-04422,true
4423,fixture-task-04423,false
4424,fixture-task-04424,false
4425,fixture-task-04425,true
4426,fixture-task-04426,false
4427,fixture-task-04427,false
4428,fixture-task-04428,true
4429,fixture-task-04429,false
4430,fixture-task-04430,false
4431,fixture-task-04431,true
4432,fixture-task-04432,false
4433,fixture-task-04433,false
4434,fixture-task-04434,true
4435,fixture-task-04435,false
4436,fixture-task-04436,false
4437,fixture-task-04437,true
4438,fixture-task-04438,false
4439,fixture-task-04439,false
4440,fixture-task-04440,true
4441,fixture-task-04441,false
4442,fixture-task-04442,false
4443,fixture-task-04443,true
4444,fixture-task-04444,false
4445,fixture-task-04445,false
4446,fixture-task-04446,true
4447,fixture-task-04447,false
4448,fixture-task-04448,false
4449,fixture-task-04449,true
4450,fixture-task-04450,false
4451,fixture-task-04451,false
4452,fixture-task-04452,true
4453,fixture-task-04453,false
4454,fixture-task-04454,false
4455,fixture-task-04455,true
4456,fixture-task-04456,false
4457,fixture-task-04457,false
4458,fixture-task-04458,true
4459,fixture-task-04459,false
4460,fixture-task-04460,false
4461,fixture-task-04461,true
4462,fixture-task-04462,false
4463,fixture-task-04463,false
4464,fixture-task-04464,true
4465,fixture-task-04465,false
4466,fixture-task-04466,false
4467,fixture-task-04467,true
4468,fixture-task-04468,false
4469,fixture-task-04469,false
4470,fixture-task-04470,true
4471,fixture-task-04471,false
4472,fixture-task-04472,false
4473,fixture-task-04473,true
4474,fixture-task-04474,false
4475,fixture-task-04475,false
4476,fixture-task-04476,true
4477,fixture-task-04477,false
4478,fixture-task-04478,false
4479,fixture-task-04479,true
4480,fixture-task-04480,false
4481,fixture-task-04481,false
4482,fixture-task-04482,true
4483,fixture-task-04483,false
4484,fixture-task-04484,false
4485,fixture-task-04485,true
4486,fixture-task-04486,false
4487,fixture-task-04487,false
4488,fixture-task-04488,true
4489,fixture-task-04489,false
4490,fixture-task-04490,false
4491,fixture-task-04491,true
4492,fixture-task-04492,false
4493,fixture-task-04493,false
4494,fixture-task-04494,true
4495,fixture-task-04495,false
4496,fixture-task-04496,false
4497,fixture-task-04497,true
4498,fixture-task-04498,false
4499,fixture-task-04499,false
4500,fixture-task-04500,true
4501,fixture-task-04501,false
4502,fixture-task-04502,false
4503,fixture-task-04503,true
4504,fixture-task-04504,false
4505,fixture-task-04505,false
4506,fixture-task-04506,true
4507,fixture-task-04507,false
4508,fixture-task-04508,false
4509,fixture-task-04509,true
4510,fixture-task-04510,false
4511,fixture-task-04511,false
4512,fixture-task-04512,true
4513,fixture-task-04513,false
4514,fixture-task-04514,false
4515,fixture-task-04515,true
4516,fixture-task-04516,false
4517,fixture-task-04517,false
4518,fixture-task-04518,true
4519,fixture-task-04519,false
4520,fixture-task-04520,false
4521,fixture-task-04521,true
4522,fixture-task-04522,false
4523,fixture-task-04523,false
4524,fixture-task-04524,true
4525,fixture-task-04525,false
4526,fixture-task-04526,false
4527,fixture-task-04527,true
4528,fixture-task-04528,false
4529,fixture-task-04529,false
4530,fixture-task-04530,true
4531,fixture-task-04531,false
4532,fixture-task-04532,false
4533,fixture-task-04533,true
4534,fixture-task-04534,false
4535,fixture-task-04535,false
4536,fixture-task-04536,true
4537,fixture-task-04537,false
4538,fixture-task-04538,false
4539,fixture-task-04539,true
4540,fixture-task-04540,false
4541,fixture-task-04541,false
4542,fixture-task-04542,true
4543,fixture-task-04543,false
4544,fixture-task-04544,false
4545,fixture-task-04545,true
4546,fixture-task-04546,false
4547,fixture-task-04547,false
4548,fixture-task-04548,true
4549,fixture-task-04549,false
4550,fixture-task-04550,false
4551,fixture-task-04551,true
4552,fixture-task-04552,false
4553,fixture-task-04553,false
4554,fixture-task-04554,true
4555,fixture-task-04555,false
4556,fixture-task-04556,false
4557,fixture-task-04557,true
4558,fixture-task-04558,false
4559,fixture-task-04559,false
4560,fixture-task-04560,true
4561,fixture-task-04561,false
4562,fixture-task-04562,false
4563,fixture-task-04563,true
4564,fixture-task-04564,false
4565,fixture-task-04565,false
4566,fixture-task-04566,true
4567,fixture-task-04567,false
4568,fixture-task-04568,false
4569,fixture-task-04569,true
4570,fixture-task-04570,false
4571,fixture-task-04571,false
4572,fixture-task-04572,true
4573,fixture-task-04573,false
4574,fixture-task-04574,false
4575,fixture-task-04575,true
4576,fixture-task-04576,false
4577,fixture-task-04577,false
4578,fixture-task-04578,true
4579,fixture-task-04579,false
4580,fixture-task-04580,false
4581,fixture-task-04581,true
4582,fixture-task-04582,false
4583,fixture-task-04583,false
4584,fixture-task-04584,true
4585,fixture-task-04585,false
4586,fixture-task-04586,false
4587,fixture-task-04587,true
4588,fixture-task-04588,false
4589,fixture-task-04589,false
4590,fixture-task-04590,true
4591,fixture-task-04591,false
4592,fixture-task-04592,false
4593,fixture-task-04593,true
4594,fixture-task-04594,false
4595,fixture-task-04595,false
4596,fixture-task-04596,true
4597,fixture-task-04597,false
4598,fixture-task-04598,false
4599,fixture-task-04599,true
4600,fixture-task-04600,false
4601,fixture-task-04601,false
4602,fixture-task-04602,true
4603,fixture-task-04603,false
4604,fixture-task-04604,false
4605,fixture-task-04605,true
4606,fixture-task-04606,false
4607,fixture-task-04607,false
4608,fixture-task-04608,true
4609,fixture-task-04609,false
4610,fixture-task-04610,false
4611,fixture-task-04611,true
4612,fixture-task-04612,false
4613,fixture-task-04613,false
4614,fixture-task-04614,true
4615,fixture-task-04615,false
4616,fixture-task-04616,false
4617,fixture-task-04617,true
4618,fixture-task-04618,false
4619,fixture-task-04619,false
4620,fixture-task-04620,true
4621,fixture-task-04621,false
4622,fixture-task-04622,false
4623,fixture-task-04623,true
4624,fixture-task-04624,false
4625,fixture-task-04625,false
4626,fixture-task-04626,true
4627,fixture-task-04627,false
4628,fixture-task-04628,false
4629,fixture-task-04629,true
4630,fixture-task-04630,false
4631,fixture-task-04631,false
4632,fixture-task-04632,true
4633,fixture-task-04633,false
4634,fixture-task-04634,false
4635,fixture-task-04635,true
4636,fixture-task-04636,false
4637,fixture-task-04637,false
4638,fixture-task-04638,true
4639,fixture-task-04639,false
4640,fixture-task-04640,false
4641,fixture-task-04641,true
4642,fixture-task-04642,false
4643,fixture-task-04643,false
4644,fixture-task-04644,true
4645,fixture-task-04645,false
4646,fixture-task-04646,false
4647,fixture-task-04647,true
4648,fixture-task-04648,false
4649,fixture-task-04649,false
4650,fixture-task-04650,true
4651,fixture-task-04651,false
4652,fixture-task-04652,false
4653,fixture-task-04653,true
4654,fixture-task-04654,false
4655,fixture-task-04655,false
4656,fixture-task-04656,true
4657,fixture-task-04657,false
4658,fixture-task-04658,false
4659,fixture-task-04659,true
4660,fixture-task-04660,false
4661,fixture-task-04661,false
4662,fixture-task-04662,true
4663,fixture-task-04663,false
4664,fixture-task-04664,false
4665,fixture-task-04665,true
4666,fixture-task-04666,false
4667,fixture-task-04667,false
4668,fixture-task-04668,true
4669,fixture-task-04669,false
4670,fixture-task-04670,false
4671,fixture-task-04671,true
4672,fixture-task-04672,false
4673,fixture-task-04673,false
4674,fixture-task-04674,true
4675,fixture-task-04675,false
4676,fixture-task-04676,false
4677,fixture-task-04677,true
4678,fixture-task-04678,false
4679,fixture-task-04679,false
4680,fixture-task-04680,true
4681,fixture-task-04681,false
4682,fixture-task-04682,false
4683,fixture-task-04683,true
4684,fixture-task-04684,false
4685,fixture-task-04685,false
4686,fixture-task-04686,true
4687,fixture-task-04687,false
4688,fixture-task-04688,false
4689,fixture-task-04689,true
4690,fixture-task-04690,false
4691,fixture-task-04691,false
4692,fixture-task-04692,true
4693,fixture-task-04693,false
4694,fixture-task-04694,false
4695,fixture-task-04695,true
4696,fixture-task-04696,false
4697,fixture-task-04697,false
4698,fixture-task-04698,true
4699,fixture-task-04699,false
4700,fixture-task-04700,false
4701,fixture-task-04701,true
4702,fixture-task-04702,false
4703,fixture-task-04703,false
4704,fixture-task-04704,true
4705,fixture-task-04705,false
4706,fixture-task-04706,false
4707,fixture-task-04707,true
4708,fixture-task-04708,false
4709,fixture-task-04709,false
4710,fixture-task-04710,true
4711,fixture-task-04711,false
4712,fixture-task-04712,false
4713,fixture-task-04713,true
4714,fixture-task-04714,false
4715,fixture-task-04715,false
4716,fixture-task-04716,true
4717,fixture-task-04717,false
4718,fixture-task-04718,false
4719,fixture-task-04719,true
4720,fixture-task-04720,false
4721,fixture-task-04721,false
4722,fixture-task-04722,true
4723,fixture-task-04723,false
4724,fixture-task-04724,false
4725,fixture-task-04725,true
4726,fixture-task-04726,false
4727,fixture-task-04727,false
4728,fixture-task-04728,true
4729,fixture-task-04729,false
4730,fixture-task-04730,false
4731,fixture-task-04731,true
4732,fixture-task-04732,false
4733,fixture-task-04733,false
4734,fixture-task-04734,true
4735,fixture-task-04735,false
4736,fixture-task-04736,false
4737,fixture-task-04737,true
4738,fixture-task-04738,false
4739,fixture-task-04739,false
4740,fixture-task-04740,true
4741,fixture-task-04741,false
4742,fixture-task-04742,false
4743,fixture-task-04743,true
4744,fixture-task-04744,false
4745,fixture-task-04745,false
4746,fixture-task-04746,true
4747,fixture-task-04747,false
4748,fixture-task-04748,false
4749,fixture-task-04749,true
4750,fixture-task-04750,false
4751,fixture-task-04751,false
4752,fixture-task-04752,true
4753,fixture-task-04753,false
4754,fixture-task-04754,false
4755,fixture-task-04755,true
4756,fixture-task-04756,false
4757,fixture-task-04757,false
4758,fixture-task-04758,true
4759,fixture-task-04759,false
4760,fixture-task-04760,false
4761,fixture-task-04761,true
4762,fixture-task-04762,false
4763,fixture-task-04763,false
4764,fixture-task-04764,true
4765,fixture-task-04765,false
4766,fixture-task-04766,false
4767,fixture-task-04767,true
4768,fixture-task-04768,false
4769,fixture-task-04769,false
4770,fixture-task-04770,true
4771,fixture-task-04771,false
4772,fixture-task-04772,false
4773,fixture-task-04773,true
4774,fixture-task-04774,false
4775,fixture-task-04775,false
4776,fixture-task-04776,true
4777,fixture-task-04777,false
4778,fixture-task-04778,false
4779,fixture-task-04779,true
4780,fixture-task-04780,false
4781,fixture-task-04781,false
4782,fixture-task-04782,true
4783,fixture-task-04783,false
4784,fixture-task-04784,false
4785,fixture-task-04785,true
4786,fixture-task-04786,false
4787,fixture-task-04787,false
4788,fixture-task-04788,true
4789,fixture-task-04789,false
4790,fixture-task-04790,false
4791,fixture-task-04791,true
4792,fixture-task-04792,false
4793,fixture-task-04793,false
4794,fixture-task-04794,true
4795,fixture-task-04795,false
4796,fixture-task-04796,false
4797,fixture-task-04797,true
4798,fixture-task-04798,false
4799,fixture-task-04799,false
4800,fixture-task-04800,true
4801,fixture-task-04801,false
4802,fixture-task-04802,false
4803,fixture-task-04803,true
4804,fixture-task-04804,false
4805,fixture-task-04805,false
4806,fixture-task-04806,true
4807,fixture-task-04807,false
4808,fixture-task-04808,false
4809,fixture-task-04809,true
4810,fixture-task-04810,false
4811,fixture-task-04811,false
4812,fixture-task-04812,true
4813,fixture-task-04813,false
4814,fixture-task-04814,false
4815,fixture-task-04815,true
4816,fixture-task-04816,false
4817,fixture-task-04817,false
4818,fixture-task-04818,true
4819,fixture-task-04819,false
4820,fixture-task-04820,false
4821,fixture-task-04821,true
4822,fixture-task-04822,false
4823,fixture-task-04823,false
4824,fixture-task-04824,true
4825,fixture-task-04825,false
4826,fixture-task-04826,false
4827,fixture-task-04827,true
4828,fixture-task-04828,false
4829,fixture-task-04829,false
4830,fixture-task-04830,true
4831,fixture-task-04831,false
4832,fixture-task-04832,false
4833,fixture-task-04833,true
4834,fixture-task-04834,false
4835,fixture-task-04835,false
4836,fixture-task-04836,true
4837,fixture-task-04837,false
4838,fixture-task-04838,false
4839,fixture-task-04839,true
4840,fixture-task-04840,false
4841,fixture-task-04841,false
4842,fixture-task-04842,true
4843,fixture-task-04843,false
4844,fixture-task-04844,false
4845,fixture-task-04845,true
4846,fixture-task-04846,false
4847,fixture-task-04847,false
4848,fixture-task-04848,true
4849,fixture-task-04849,false
4850,fixture-task-04850,false
4851,fixture-task-04851,true
4852,fixture-task-04852,false
4853,fixture-task-04853,false
4854,fixture-task-04854,true
4855,fixture-task-04855,false
4856,fixture-task-04856,false
4857,fixture-task-04857,true
4858,fixture-task-04858,false
4859,fixture-task-04859,false
4860,fixture-task-04860,true
4861,fixture-task-04861,false
4862,fixture-task-04862,false
4863,fixture-task-04863,true
4864,fixture-task-04864,false
4865,fixture-task-04865,false
4866,fixture-task-04866,true
4867,fixture-task-04867,false
4868,fixture-task-04868,false
4869,fixture-task-04869,true
4870,fixture-task-04870,false
4871,fixture-task-04871,false
4872,fixture-task-04872,true
4873,fixture-task-04873,false
4874,fixture-task-04874,false
4875,fixture-task-04875,true
4876,fixture-task-04876,false
4877,fixture-task-04877,false
4878,fixture-task-04878,true
4879,fixture-task-04879,false
4880,fixture-task-04880,false
4881,fixture-task-04881,true
4882,fixture-task-04882,false
4883,fixture-task-04883,false
4884,fixture-task-04884,true
4885,fixture-task-04885,false
4886,fixture-task-04886,false
4887,fixture-task-04887,true
4888,fixture-task-04888,false
4889,fixture-task-04889,false
4890,fixture-task-04890,true
4891,fixture-task-04891,false
4892,fixture-task-04892,false
4893,fixture-task-04893,true
4894,fixture-task-04894,false
4895,fixture-task-04895,false
4896,fixture-task-04896,true
4897,fixture-task-04897,false
4898,fixture-task-04898,false
4899,fixture-task-04899,true
4900,fixture-task-04900,false
4901,fixture-task-04901,false
4902,fixture-task-04902,true
4903,fixture-task-04903,false
4904,fixture-task-04904,false
4905,fixture-task-04905,true
4906,fixture-task-04906,false
4907,fixture-task-04907,false
4908,fixture-task-04908,true
4909,fixture-task-04909,false
4910,fixture-task-04910,false
4911,fixture-task-04911,true
4912,fixture-task-04912,false
4913,fixture-task-04913,false
4914,fixture-task-04914,true
4915,fixture-task-04915,false
4916,fixture-task-04916,false
4917,fixture-task-04917,true
4918,fixture-task-04918,false
4919,fixture-task-04919,false
4920,fixture-task-04920,true
4921,fixture-task-04921,false
4922,fixture-task-04922,false
4923,fixture-task-04923,true
4924,fixture-task-04924,false
4925,fixture-task-04925,false
4926,fixture-task-04926,true
4927,fixture-task-04927,false
4928,fixture-task-04928,false
4929,fixture-task-04929,true
4930,fixture-task-04930,false
4931,fixture-task-04931,false
4932,fixture-task-04932,true
4933,fixture-task-04933,false
4934,fixture-task-04934,false
4935,fixture-task-04935,true
4936,fixture-task-04936,false
4937,fixture-task-04937,false
4938,fixture-task-04938,true
4939,fixture-task-04939,false
4940,fixture-task-04940,false
4941,fixture-task-04941,true
4942,fixture-task-04942,false
4943,fixture-task-04943,false
4944,fixture-task-04944,true
4945,fixture-task-04945,false
4946,fixture-task-04946,false
4947,fixture-task-04947,true
4948,fixture-task-04948,false
4949,fixture-task-04949,false
4950,fixture-task-04950,true
4951,fixture-task-04951,false
4952,fixture-task-04952,false
4953,fixture-task-04953,true
4954,fixture-task-04954,false
4955,fixture-task-04955,false
4956,fixture-task-04956,true
4957,fixture-task-04957,false
4958,fixture-task-04958,false
4959,fixture-task-04959,true
4960,fixture-task-04960,false
4961,fixture-task-04961,false
4962,fixture-task-04962,true
4963,fixture-task-04963,false
4964,fixture-task-04964,false
4965,fixture-task-04965,true
4966,fixture-task-04966,false
4967,fixture-task-04967,false
4968,fixture-task-04968,true
4969,fixture-task-04969,false
4970,fixture-task-04970,false
4971,fixture-task-04971,true
4972,fixture-task-04972,false
4973,fixture-task-04973,false
4974,fixture-task-04974,true
4975,fixture-task-04975,false
4976,fixture-task-04976,false
4977,fixture-task-04977,true
4978,fixture-task-04978,false
4979,fixture-task-04979,false
4980,fixture-task-04980,true
4981,fixture-task-04981,false
4982,fixture-task-04982,false
4983,fixture-task-04983,true
4984,fixture-task-04984,false
4985,fixture-task-04985,false
4986,fixture-task-04986,true
4987,fixture-task-04987,false
4988,fixture-task-04988,false
4989,fixture-task-04989,true
4990,fixture-task-04990,false
4991,fixture-task-04991,false
4992,fixture-task-04992,true
4993,fixture-task-04993,false
4994,fixture-task-04994,false
4995,fixture-task-04995,true
4996,fixture-task-04996,false
4997,fixture-task-04997,false
4998,fixture-task-04998,true
4999,fixture-task-04999,false
5000,fixture-task-05000,false
5001,fixture-task-05001,true
5002,fixture-task-05002,false
5003,fixture-task-05003,false
5004,fixture-task-05004,true
5005,fixture-task-05005,false
5006,fixture-task-05006,false
5007,fixture-task-05007,true
5008,fixture-task-05008,false
5009,fixture-task-05009,false
5010,fixture-task-05010,true
5011,fixture-task-05011,false
5012,fixture-task-05012,false
5013,fixture-task-05013,true
5014,fixture-task-05014,false
5015,fixture-task-05015,false
5016,fixture-task-05016,true
5017,fixture-task-05017,false
5018,fixture-task-05018,false
5019,fixture-task-05019,true
5020,fixture-task-05020,false
5021,fixture-task-05021,false
5022,fixture-task-05022,true
5023,fixture-task-05023,false
5024,fixture-task-05024,false
5025,fixture-task-05025,true
5026,fixture-task-05026,false
5027,fixture-task-05027,false
5028,fixture-task-05028,true
5029,fixture-task-05029,false
5030,fixture-task-05030,false
5031,fixture-task-05031,true
5032,fixture-task-05032,false
5033,fixture-task-05033,false
5034,fixture-task-05034,true
5035,fixture-task-05035,false
5036,fixture-task-05036,false
5037,fixture-task-05037,true
5038,fixture-task-05038,false
5039,fixture-task-05039,false
5040,fixture-task-05040,true
5041,fixture-task-05041,false
5042,fixture-task-05042,false
5043,fixture-task-05043,true
5044,fixture-task-05044,false
5045,fixture-task-05045,false
5046,fixture-task-05046,true
5047,fixture-task-05047,false
5048,fixture-task-05048,false
5049,fixture-task-05049,true
5050,fixture-task-05050,false
5051,fixture-task-05051,false
5052,fixture-task-05052,true
5053,fixture-task-05053,false
5054,fixture-task-05054,false
5055,fixture-task-05055,true
5056,fixture-task-05056,false
5057,fixture-task-05057,false
5058,fixture-task-05058,true
5059,fixture-task-05059,false
5060,fixture-task-05060,false
5061,fixture-task-05061,true
5062,fixture-task-05062,false
5063,fixture-task-05063,false
5064,fixture-task-05064,true
5065,fixture-task-05065,false
5066,fixture-task-05066,false
5067,fixture-task-05067,true
5068,fixture-task-05068,false
5069,fixture-task-05069,false
5070,fixture-task-05070,true
5071,fixture-task-05071,false
5072,fixture-task-05072,false
5073,fixture-task-05073,true
5074,fixture-task-05074,false
5075,fixture-task-05075,false
5076,fixture-task-05076,true
5077,fixture-task-05077,false
5078,fixture-task-05078,false
5079,fixture-task-05079,true
5080,fixture-task-05080,false
5081,fixture-task-05081,false
5082,fixture-task-05082,true
5083,fixture-task-05083,false
5084,fixture-task-05084,false
5085,fixture-task-05085,true
5086,fixture-task-05086,false
5087,fixture-task-05087,false
5088,fixture-task-05088,true
5089,fixture-task-05089,false
5090,fixture-task-05090,false
5091,fixture-task-05091,true
5092,fixture-task-05092,false
5093,fixture-task-05093,false
5094,fixture-task-05094,true
5095,fixture-task-05095,false
5096,fixture-task-05096,false
5097,fixture-task-05097,true
5098,fixture-task-05098,false
5099,fixture-task-05099,false
5100,fixture-task-05100,true
5101,fixture-task-05101,false
5102,fixture-task-05102,false
5103,fixture-task-05103,true
5104,fixture-task-05104,false
5105,fixture-task-05105,false
5106,fixture-task-05106,true
5107,fixture-task-05107,false
5108,fixture-task-05108,false
5109,fixture-task-05109,true
5110,fixture-task-05110,false
5111,fixture-task-05111,false
5112,fixture-task-05112,true
5113,fixture-task-05113,false
5114,fixture-task-05114,false
5115,fixture-task-05115,true
5116,fixture-task-05116,false
5117,fixture-task-05117,false
5118,fixture-task-05118,true
5119,fixture-task-05119,false
5120,fixture-task-05120,false
5121,fixture-task-05121,true
5122,fixture-task-05122,false
5123,fixture-task-05123,false
5124,fixture-task-05124,true
5125,fixture-task-05125,false
5126,fixture-task-05126,false
5127,fixture-task-05127,true
5128,fixture-task-05128,false
5129,fixture-task-05129,false
5130,fixture-task-05130,true
5131,fixture-task-05131,false
5132,fixture-task-05132,false
5133,fixture-task-05133,true
5134,fixture-task-05134,false
5135,fixture-task-05135,false
5136,fixture-task-05136,true
5137,fixture-task-05137,false
5138,fixture-task-05138,false
5139,fixture-task-05139,true
5140,fixture-task-05140,false
5141,fixture-task-05141,false
5142,fixture-task-05142,true
5143,fixture-task-05143,false
5144,fixture-task-05144,false
5145,fixture-task-05145,true
5146,fixture-task-05146,false
5147,fixture-task-05147,false
5148,fixture-task-05148,true
5149,fixture-task-05149,false
5150,fixture-task-05150,false
5151,fixture-task-05151,true
5152,fixture-task-05152,false
5153,fixture-task-05153,false
5154,fixture-task-05154,true
5155,fixture-task-05155,false
5156,fixture-task-05156,false
5157,fixture-task-05157,true
5158,fixture-task-05158,false
5159,fixture-task-05159,false
5160,fixture-task-05160,true
5161,fixture-task-05161,false
5162,fixture-task-05162,false
5163,fixture-task-05163,true
5164,fixture-task-05164,false
5165,fixture-task-05165,false
5166,fixture-task-05166,true
5167,fixture-task-05167,false
5168,fixture-task-05168,false
5169,fixture-task-05169,true
5170,fixture-task-05170,false
5171,fixture-task-05171,false
5172,fixture-task-05172,true
5173,fixture-task-05173,false
5174,fixture-task-05174,false
5175,fixture-task-05175,true
5176,fixture-task-05176,false
5177,fixture-task-05177,false
5178,fixture-task-05178,true
5179,fixture-task-05179,false
5180,fixture-task-05180,false
5181,fixture-task-05181,true
5182,fixture-task-05182,false
5183,fixture-task-05183,false
5184,fixture-task-05184,true
5185,fixture-task-05185,false
5186,fixture-task-05186,false
5187,fixture-task-05187,true
5188,fixture-task-05188,false
5189,fixture-task-05189,false
5190,fixture-task-05190,true
5191,fixture-task-05191,false
5192,fixture-task-05192,false
5193,fixture-task-05193,true
5194,fixture-task-05194,false
5195,fixture-task-05195,false
5196,fixture-task-05196,true
5197,fixture-task-05197,false
5198,fixture-task-05198,false
5199,fixture-task-05199,true
5200,fixture-task-05200,false
5201,fixture-task-05201,false
5202,fixture-task-05202,true
5203,fixture-task-05203,false
5204,fixture-task-05204,false
5205,fixture-task-05205,true
5206,fixture-task-05206,false
5207,fixture-task-05207,false
5208,fixture-task-05208,true
5209,fixture-task-05209,false
5210,fixture-task-05210,false
5211,fixture-task-05211,true
5212,fixture-task-05212,false
5213,fixture-task-05213,false
5214,fixture-task-05214,true
5215,fixture-task-05215,false
5216,fixture-task-05216,false
5217,fixture-task-05217,true
5218,fixture-task-05218,false
5219,fixture-task-05219,false
5220,fixture-task-05220,true
5221,fixture-task-05221,false
5222,fixture-task-05222,false
5223,fixture-task-05223,true
5224,fixture-task-05224,false
5225,fixture-task-05225,false
5226,fixture-task-05226,true
5227,fixture-task-05227,false
5228,fixture-task-05228,false
